,user_id,launch_cnt,PV,ad_show_cnt,duration
47732,47732,8,6,11,348070
47733,47733,3,0,1,150972
47734,47734,7,0,3,81484
47735,47735,6,0,1,26311
47736,47736,20,2,14,360747
47737,47737,3,0,1,0
47738,47738,2,0,14,0
47739,47739,9,3,5,159590
47740,47740,18,9,2,2070785
47741,47741,4,0,4,31496
47742,47742,2,0,1,0
47743,47743,11,4,10,481024
47744,47744,3,4,14,31389
47745,47745,37,3,7,1407298
47746,47746,2,0,1,0
47747,47747,2,0,12,0
47748,47748,12,2,7,197664
47749,47749,20,2,18,481285
47750,47750,48,1,31,11447754
47751,47751,4,50,26,424457
47752,47752,6,1,1,32467
47753,47753,11,2,4,81762
47754,47754,18,6,15,261197
47755,47755,2,0,11,0
47756,47756,2,0,2,0
47757,47757,2,0,9,0
47758,47758,3,0,16,277085
47759,47759,2,0,10,0
47760,47760,7,0,5,95038
47761,47761,28,0,11,108643
47762,47762,2,0,1,0
47763,47763,3,0,1,107766
47764,47764,2,15,4,157489
47765,47765,3,12,10,97136
47766,47766,2,0,6,0
47767,47767,2,0,4,0
47768,47768,2,0,4,0
47769,47769,3,0,5,16517
47770,47770,13,7,16,645606
47771,47771,2,0,5,0
47772,47772,2,0,3,3156
47773,47773,121,1,10,540790
47774,47774,9,0,5,26286
47775,47775,73,1,12,473849
47776,47776,2,0,5,0
47777,47777,22,3,31,671221
47778,47778,2,0,3,0
47779,47779,3,1,5,176153
47780,47780,4,2,2,122359
47781,47781,2,0,2,63572
47782,47782,5,5,7,247272
47783,47783,6,11,17,482689
47784,47784,2,0,6,0
47785,47785,6,5,8,100380
47786,47786,8,0,3,12942
47787,47787,3,0,9,116499
47788,47788,11,0,4,39090
47789,47789,6,3,9,165433
47790,47790,2,0,6,0
47791,47791,2,7,3,60601
47792,47792,2,0,11,0
47793,47793,4,3,5,83472
47794,47794,3,0,2,34629
47795,47795,2,7,4,63958
47796,47796,3,11,6,60249
47797,47797,2,0,6,0
47798,47798,3,0,7,112177
47799,47799,5,0,2,32413
47800,47800,2,0,1,0
47801,47801,2,5,5,9287
47802,47802,12,5,19,269648
47803,47803,2,0,6,0
47804,47804,17,2,24,540216
47805,47805,2,0,9,0
47806,47806,4,10,9,154055
47807,47807,63,0,22,276698
47808,47808,6,1,5,134450
47809,47809,10,1,7,321605
47810,47810,140,2,130,3097657
47811,47811,11,2,7,156821
47812,47812,2,0,5,0
47813,47813,2,0,9,0
47814,47814,2,6,2,6988
47815,47815,8,4,4,146580
47816,47816,5,2,5,62557
47817,47817,2,0,5,0
47818,47818,3,0,3,0
47819,47819,62,6,35,825314
47820,47820,25,2,16,2039500516
47821,47821,18,1,9,4231101
47822,47822,2,0,9,0
47823,47823,7,0,14,201315
47824,47824,35,0,31,500977
47825,47825,2,0,7,0
47826,47826,3,0,10,91349
47827,47827,2,39,7,373705
47828,47828,2,0,2,92694
47829,47829,3,0,18,189449
47830,47830,5,14,7,218597
47831,47831,8,6,11,171336
47832,47832,8,4,1,82298
47833,47833,61,1,32,845600
47834,47834,2,0,2,0
47835,47835,12,6,21,825387
47836,47836,47,0,10,769320
47837,47837,14,1,15,173679
47838,47838,2,0,1,0
47839,47839,5,10,5,155534
47840,47840,24,4,10,610504
47841,47841,42,4,16,263301
47842,47842,41,2,23,595269
47843,47843,5,0,3,23854
47844,47844,2,0,4,0
47845,47845,3,0,21,308347
47846,47846,3,0,2,0
47847,47847,21,0,19,250209
47848,47848,2,0,6,0
47849,47849,2,1,1,4828
47850,47850,2,0,9,0
47851,47851,5,9,3,214156
47852,47852,4,0,1,22696
47853,47853,2,0,9,0
47854,47854,2,45,19,333155
47855,47855,3,0,1,2013
47856,47856,148,3,101,1894752
47857,47857,2,2,7,6914
47858,47858,2,0,3,0
47859,47859,13,1,2,34630
47860,47860,4,0,6,36529
47861,47861,3,0,5,111913
47862,47862,3,0,6,40659
47863,47863,7,2,7,139955
47864,47864,6,3,14,161892
47865,47865,20,3,3,91447
47866,47866,3,15,7,96128
47867,47867,11,2,21,346102
47868,47868,2,0,1,0
47869,47869,3,6,1,56593
47870,47870,2,0,5,0
47871,47871,5,2,3,148657
47872,47872,2,0,2,0
47873,47873,2,0,5,0
47874,47874,13,4,15,439638
47875,47875,4,2,2,63667
47876,47876,3,0,3,23070
47877,47877,2,0,4,45754
47878,47878,7,7,4,1504773
47879,47879,7,0,5,0
47880,47880,21,0,15,581545
47881,47881,94,2,51,1343225
47882,47882,10,0,7,174810
47883,47883,15,3,5,270085
47884,47884,6,0,2,130006
47885,47885,4,3,6,13506
47886,47886,3,0,8,149438
47887,47887,3,0,1,68660
47888,47888,2,0,12,0
47889,47889,2,0,5,0
47890,47890,14,2,42,937496
47891,47891,5,18,10,217317
47892,47892,3,11,10,134119
47893,47893,4,2,10,151883
47894,47894,2,0,2,57686
47895,47895,4,8,8,159551
47896,47896,2,0,8,0
47897,47897,6,2,9,174431
47898,47898,4,3,1,94717
47899,47899,3,0,3,30875
47900,47900,17,3,8,240818
47901,47901,2,6,8,32879
47902,47902,3,0,3,37285
47903,47903,5,2,2,5954
47904,47904,6,1,6,776565
47905,47905,3,0,8,171923
47906,47906,11,201,234,4398295
47907,47907,2,0,12,0
47908,47908,16,19,27,1025958
47909,47909,4,2,2,28063
47910,47910,2,0,12,0
47911,47911,2,0,1,0
47912,47912,2,0,2,0
47913,47913,2,0,1,0
47914,47914,2,0,7,0
47915,47915,4,24,14,137285
47916,47916,19,2,5,342140
47917,47917,9,4,6,141409
47918,47918,9,0,2,20022
47919,47919,9,5,8,398930
47920,47920,18,1,7,180856
47921,47921,106,7,38,1050133
47922,47922,10,1,2,46329
47923,47923,3,0,1,15302553868
47924,47924,2,0,4,0
47925,47925,2,0,6,0
47926,47926,14,1,6,294876
47927,47927,2,0,13,0
47928,47928,2,0,8,0
47929,47929,2,0,3,117872
47930,47930,2,0,6,0
47931,47931,2,0,7,0
47932,47932,13,0,9,181426
47933,47933,5,0,5,189046
47934,47934,2,0,7,0
47935,47935,2,0,4,0
47936,47936,3,0,1,4565
47937,47937,2,0,8,0
47938,47938,30,0,10,187424
47939,47939,2,0,1,4833
47940,47940,32,0,14,464324
47941,47941,28,0,8,799611
47942,47942,2,0,5,0
47943,47943,45,0,232,5745049
47944,47944,2,0,3,0
47945,47945,48,2,18,824732
47946,47946,6,11,6,96575
47947,47947,20,4,19,661926
47948,47948,2,1,4,243
47949,47949,7,21,6,627646
47950,47950,2,0,17,0
47951,47951,22,4,16,345773
47952,47952,35,0,13,1790810
47953,47953,74,0,54,971387
47954,47954,30,0,25,662553
47955,47955,12,2,7,288864
47956,47956,2,0,6,0
47957,47957,6,30,18,302099
47958,47958,2,0,1,0
47959,47959,4,10,7,156630
47960,47960,68,3,45,592642
47961,47961,2,0,1,6787
47962,47962,12,0,74,2144941
47963,47963,2,0,2,0
47964,47964,15,1,8,334162
47965,47965,18,3,19,4634097
47966,47966,3,0,4,7470
47967,47967,26,5,6,166090
47968,47968,7,0,23,238889
47969,47969,44,1,23,416207
47970,47970,22,1,1,177212
47971,47971,11,14,21,435814
47972,47972,2,0,18,0
47973,47973,5,0,3,38280
47974,47974,2,2,5,28903
47975,47975,3,10,3,72428
47976,47976,89,2,59,581821
47977,47977,2,0,2,12557
47978,47978,2,0,7,0
47979,47979,2,0,8,0
47980,47980,3,0,3,16473
47981,47981,2,0,7,0
47982,47982,2,0,9,0
47983,47983,12,0,11,221399
47984,47984,2,0,19,0
47985,47985,4,5,3,69143
47986,47986,2,2,2,2140
47987,47987,3,0,2,0
47988,47988,2,0,1,0
47989,47989,5,13,6,61544
47990,47990,4,0,9,101413
47991,47991,2,0,3,0
47992,47992,4,1,2,86491
47993,47993,2,0,1,0
47994,47994,2,0,9,0
47995,47995,4,0,2,49270
47996,47996,3,0,7,115544
47997,47997,3,0,16,355235
47998,47998,2,0,1,0
47999,47999,2,0,13,43536
48000,48000,3,3,2,43642
48001,48001,34,4,18,507641
48002,48002,2,0,6,0
48003,48003,2,13,6,85910
48004,48004,3,0,4,49954
48005,48005,4,2,6,96905
48006,48006,2,0,2,0
48007,48007,2,0,19,0
48008,48008,2,0,1,0
48009,48009,10,6,2,199552
48010,48010,3,2,1,15603
48011,48011,4,14,6,131871
48012,48012,61,0,35,1555700
48013,48013,2,0,2,0
48014,48014,2,0,8,0
48015,48015,5,4,7,108165
48016,48016,3,17,10,234623
48017,48017,2,0,1,0
48018,48018,3,3,7,49258
48019,48019,4,4,1,35873
48020,48020,2,0,5,0
48021,48021,2,0,6,0
48022,48022,2,0,1,0
48023,48023,2,0,1,0
48024,48024,2,0,7,0
48025,48025,2,0,6,0
48026,48026,10,0,4,1334232
48027,48027,3,17,14,62043
48028,48028,6,2,8,146058
48029,48029,4,0,15,717080
48030,48030,4,3,6,88413
48031,48031,2,0,17,0
48032,48032,6,2,2,90254
48033,48033,8,0,1,43649
48034,48034,26,2,20,358473
48035,48035,4,0,6,12676
48036,48036,5,0,8,139619
48037,48037,2,0,2,0
48038,48038,2,0,4,0
48039,48039,4,3,2,36829
48040,48040,2,0,4,0
48041,48041,3,0,21,276951
48042,48042,2,0,4,0
48043,48043,2,0,11,0
48044,48044,4,1,7,63634
48045,48045,3,0,6,140143
48046,48046,2,0,8,0
48047,48047,2,0,3,0
48048,48048,2,0,6,0
48049,48049,2,0,11,0
48050,48050,2,0,3,0
48051,48051,18,3,17,160557
48052,48052,5,3,5,132869
48053,48053,2,0,5,41
48054,48054,4,7,7,106484
48055,48055,2,0,13,0
48056,48056,2,0,3,0
48057,48057,3,17,8,273651
48058,48058,5,6,3,110800
48059,48059,97,17,12,1065992
48060,48060,10,0,5,239950
48061,48061,2,0,4,0
48062,48062,2,0,9,0
48063,48063,3,0,5,84560
48064,48064,4,17,4,313424
48065,48065,18,0,4,111384
48066,48066,2,0,1,0
48067,48067,2,0,3,0
48068,48068,9,2,38,1773846
48069,48069,2,0,7,87606
48070,48070,3,0,5,0
48071,48071,2,0,3,0
48072,48072,100,0,363,9066228
48073,48073,33,0,9,63934
48074,48074,2,0,1,0
48075,48075,4,0,3,25677
48076,48076,66,4,54,1021515
48077,48077,9,3,1,149190
48078,48078,52,2,31,421618
48079,48079,2,0,5,0
48080,48080,8,3,4,85128
48081,48081,8,15,10,209394
48082,48082,2,0,15,0
48083,48083,19,3,10,213110
48084,48084,2,0,5,34261
48085,48085,2,3,2,3217
48086,48086,20,1,2,499371
48087,48087,2,0,5,0
48088,48088,3,0,6,85282
48089,48089,16,3,7,214454
48090,48090,4,0,3,0
48091,48091,2,11,2,75343
48092,48092,13,2,3,148986
48093,48093,2,0,8,0
48094,48094,2,0,13,0
48095,48095,4,0,12,137087
48096,48096,2,0,6,0
48097,48097,2,0,5,0
48098,48098,4,0,98,839288
48099,48099,2,0,9,0
48100,48100,27,1,23,334209
48101,48101,2,0,1,0
48102,48102,34,0,8,211629
48103,48103,6,1,7,95431
48104,48104,2,0,5,0
48105,48105,4,1,2,57433
48106,48106,4,0,4,415609
48107,48107,2,0,33,0
48108,48108,2,0,10,0
48109,48109,4,0,6,179897
48110,48110,2,0,7,0
48111,48111,3,0,2,6168
48112,48112,5,0,9,88504
48113,48113,3,0,3,111249
48114,48114,4,0,1,306180
48115,48115,3,1,8,64473
48116,48116,29,4,25,190599
48117,48117,4,3,5,114671
48118,48118,77,0,37,873680
48119,48119,13,0,6,277669
48120,48120,2,0,5,0
48121,48121,28,2,17,464572
48122,48122,3,4,2,13777
48123,48123,4,5,2,45492
48124,48124,3,0,4,36714
48125,48125,2,5,5,10826
48126,48126,3,0,21,0
48127,48127,3,0,9,46005
48128,48128,8,1,2,39925
48129,48129,3,0,6,137752
48130,48130,3,9,1,233314
48131,48131,2,0,6,0
48132,48132,2,0,6,0
48133,48133,12,1,6,42456
48134,48134,2,3,7,106957
48135,48135,2,0,5,10615
48136,48136,4,0,15,97962
48137,48137,2,1,6,7356
48138,48138,6,0,12,171972
48139,48139,2,0,1,0
48140,48140,7,3,8,67200
48141,48141,2,0,1,0
48142,48142,4,0,5,533305
48143,48143,12,2,9,78406
48144,48144,116,1,33,456255
48145,48145,5,1,9,218133
48146,48146,3,3,4,30379
48147,48147,48,1,32,411836
48148,48148,2,48,14,1676362
48149,48149,4,4,4,222045
48150,48150,2,1,2,4356
48151,48151,33,3,5,436952
48152,48152,4,0,2,0
48153,48153,4,4,4,31704
48154,48154,6,1,2,17294
48155,48155,2,0,5,0
48156,48156,3,18,6,122148
48157,48157,5,3,2,216795
48158,48158,9,1,6,146823
48159,48159,2,0,10,0
48160,48160,5,0,10,213419
48161,48161,2,0,2,7975
48162,48162,16,0,1,57175
48163,48163,2,0,13,0
48164,48164,7,0,2,148134
48165,48165,12,8,6,411056
48166,48166,3,0,1,13437
48167,48167,3,0,1,114189
48168,48168,48,2,7,202476
48169,48169,2,0,15,0
48170,48170,14,2,11,199958
48171,48171,2,0,6,0
48172,48172,50,6,23,3457089
48173,48173,6,0,2,105230
48174,48174,33,1,32,999689
48175,48175,49,2,21,331137
48176,48176,3,15,11,112838
48177,48177,29,0,1,91949
48178,48178,5,0,8,86749
48179,48179,2,0,8,0
48180,48180,63,5,33,1389824
48181,48181,5,0,1,277784
48182,48182,2,13,2,103043
48183,48183,4,0,1,6447
48184,48184,4,0,1,0
48185,48185,2,0,1,0
48186,48186,2,0,4,0
48187,48187,2,0,5,0
48188,48188,3,0,2,75519
48189,48189,4,0,2,114479
48190,48190,2,0,1,0
48191,48191,4,7,12,272778
48192,48192,4,0,3,22224
48193,48193,25,3,11,334995
48194,48194,45,2,35,768285
48195,48195,2,0,4,0
48196,48196,54,3,29,577259
48197,48197,3,0,6,11629
48198,48198,2,0,4,0
48199,48199,10,8,11,349646
48200,48200,2,0,6,164951
48201,48201,2,0,9,0
48202,48202,5,1,5,42261
48203,48203,22,3,26,191960
48204,48204,6,3,3,14044
48205,48205,3,9,6,45088
48206,48206,2,0,1,0
48207,48207,18,4,22,461917
48208,48208,4,5,1,16441
48209,48209,2,6,7,27011
48210,48210,15,14,105,2744377
48211,48211,64,4,20,326604
48212,48212,2,2,1,18213
48213,48213,9,0,5,176879
48214,48214,3,0,4,32091
48215,48215,4,8,9,314127
48216,48216,5,15,2,162725
48217,48217,2,0,3,7082
48218,48218,39,43,217,6504898
48219,48219,2,0,4,0
48220,48220,82,0,54,1154738
48221,48221,2,0,6,0
48222,48222,20,0,4,183639
48223,48223,59,5,24,213989
48224,48224,3,0,1,80569
48225,48225,3,0,3,119915
48226,48226,3,0,4,56098
48227,48227,10,0,13,97221
48228,48228,51,1,16,287627
48229,48229,2,27,1,142616
48230,48230,2,0,9,0
48231,48231,2,0,5,0
48232,48232,5,0,10,226565
48233,48233,2,0,1,0
48234,48234,2,0,5,0
48235,48235,42,1,20,378559
48236,48236,2,0,7,0
48237,48237,8,27,11,1531132
48238,48238,2,0,3,0
48239,48239,2,0,1,0
48240,48240,3,0,11,0
48241,48241,3,0,12,291144
48242,48242,4,4,1,37413
48243,48243,42,2,27,988321
48244,48244,2,0,1,0
48245,48245,10,0,27,625945
48246,48246,4,0,1,4479
48247,48247,4,0,4,112615
48248,48248,18,6,15,162572
48249,48249,6,2,2,450053
48250,48250,3,0,2,0
48251,48251,4,1,2,13596
48252,48252,2,0,4,20747
48253,48253,2,0,6,0
48254,48254,2,4,1,5139
48255,48255,3,12,1,122480
48256,48256,4,0,5,194253
48257,48257,3,0,5,46626
48258,48258,3,0,18,37985
48259,48259,2,0,4,0
48260,48260,2,0,4,2059
48261,48261,10,0,11,208770
48262,48262,6,17,12,156150
48263,48263,8,0,1,29766
48264,48264,18,1,9,531809
48265,48265,8,0,6,0
48266,48266,4,0,5,318936
48267,48267,2,0,13,0
48268,48268,3,2,8,22230
48269,48269,2,0,10,0
48270,48270,2,0,1,27239
48271,48271,21,0,4,71698
48272,48272,7,3,4,40116
48273,48273,4,1,12,204898
48274,48274,3,0,3,63957
48275,48275,4,26,1,382673
48276,48276,2,0,7,349742
48277,48277,8,0,43,777835
48278,48278,7,1,1,342879
48279,48279,2,0,22,0
48280,48280,4,9,4,194953
48281,48281,59,1,2,264445
48282,48282,11,5,29,230250
48283,48283,6,0,12,175064
48284,48284,4,0,8,142147
48285,48285,3,17,9,226951
48286,48286,14,5,22,732953
48287,48287,3,13,9,254805
48288,48288,4,3,5,130569
48289,48289,4,0,13,522923
48290,48290,4,3,5,113020
48291,48291,2,0,4,3049
48292,48292,2,0,30,0
48293,48293,5,2,1,55976
48294,48294,2,0,4,6383
48295,48295,41,0,12,373745
48296,48296,32,1,46,2069493
48297,48297,5,11,5,145698
48298,48298,2,0,8,0
48299,48299,7,0,10,166032
48300,48300,2,0,10,0
48301,48301,2,0,7,0
48302,48302,13,0,11,228301
48303,48303,7,1,7,44473
48304,48304,2,6,1,123277
48305,48305,2,0,17,0
48306,48306,9,9,7,302789
48307,48307,34,4,25,269813
48308,48308,2,0,1,0
48309,48309,2,1,5,29
48310,48310,42,2,20,609362
48311,48311,2,0,8,0
48312,48312,2,0,10,0
48313,48313,2,0,1,0
48314,48314,2,0,6,0
48315,48315,2,0,2,0
48316,48316,2,0,6,0
48317,48317,11,0,26,452891
48318,48318,2,5,3,29604
48319,48319,12,1,9,109523
48320,48320,135,3,38,1146473
48321,48321,3,0,2,184712
48322,48322,3,2,1,32998
48323,48323,2,0,5,0
48324,48324,3,0,11,186593
48325,48325,7,3,3,50719
48326,48326,3,0,4,0
48327,48327,52,0,16,248514
48328,48328,86,1,39,773618
48329,48329,2,0,11,0
48330,48330,5,0,5,31121
48331,48331,31,3,8,173351
48332,48332,6,8,6,166672
48333,48333,2,0,2,0
48334,48334,2,0,1,21321
48335,48335,2,0,1,0
48336,48336,4,0,1,12427
48337,48337,5,0,7,0
48338,48338,4,2,2,25485
48339,48339,2,0,9,0
48340,48340,30,6,12,330472
48341,48341,2,1,13,246
48342,48342,2,0,4,0
48343,48343,14,0,9,359815
48344,48344,63,3,12,2961265
48345,48345,3,0,1,0
48346,48346,2,2,1,25234
48347,48347,3,0,2,0
48348,48348,3,7,10,42307
48349,48349,2,0,4,0
48350,48350,7,2,6,269208
48351,48351,2,0,1,0
48352,48352,6,6,10,134020
48353,48353,3,0,3,43605
48354,48354,42,2,28,320634
48355,48355,19,6,24,376680
48356,48356,6,6,40,350742
48357,48357,29,0,13,484774
48358,48358,6,3,13,415866
48359,48359,3,0,2,24147
48360,48360,217,4,34,3383106
48361,48361,2,0,13,0
48362,48362,2,0,1,116
48363,48363,74,1,47,383729
48364,48364,6,1,15,454441
48365,48365,3,0,1,2927
48366,48366,3,10,5,49556
48367,48367,5,0,1,112736
48368,48368,15,0,9,59364
48369,48369,6,8,3,257866
48370,48370,2,0,4,59745
48371,48371,3,0,2,66944
48372,48372,2,0,6,0
48373,48373,6,0,17,98225
48374,48374,2,0,14,0
48375,48375,2,0,1,0
48376,48376,8,12,12,202736
48377,48377,15,0,9,114848
48378,48378,4,5,7,125851
48379,48379,4,29,9,264188
48380,48380,2,24,4,144854
48381,48381,36,2,22,191276
48382,48382,2,0,4,0
48383,48383,50,2,44,1131314
48384,48384,10,3,7,8208690
48385,48385,2,0,1,186
48386,48386,4,19,8,87555
48387,48387,2,0,7,0
48388,48388,3,1,1,48206
48389,48389,2,11,12,84641
48390,48390,19,2,8,307051
48391,48391,88,2,67,3077423
48392,48392,155,0,82,4912043
48393,48393,2,0,3,0
48394,48394,73,3,71,1169159
48395,48395,2,0,12,0
48396,48396,3,0,9,259013
48397,48397,2,0,5,0
48398,48398,3,0,5,102781
48399,48399,10,2,4,56448
48400,48400,2,0,8,0
48401,48401,2,0,8,0
48402,48402,36,3,33,906572
48403,48403,9,0,12,265260
48404,48404,2,0,12,0
48405,48405,8,0,3,961670
48406,48406,6,0,4,112126
48407,48407,5,0,2,82570
48408,48408,37,0,12,358647
48409,48409,7,2,3,273408
48410,48410,4,13,3,103979
48411,48411,22,10,8,240211
48412,48412,2,0,6,0
48413,48413,22,39,164,5898648
48414,48414,6,6,5,194409
48415,48415,2,31,9,283594
48416,48416,3,17,6,130201
48417,48417,15,1,5,90976
48418,48418,3,0,10,229262
48419,48419,2,0,9,0
48420,48420,2,0,3,688
48421,48421,10,1,4,68752
48422,48422,7,1,4,70166
48423,48423,3,0,10,24566
48424,48424,4,6,4,145392
48425,48425,28,3,20,340301
48426,48426,2,0,10,0
48427,48427,3,18,8,126003
48428,48428,18,67,257,6245849
48429,48429,4,0,58,801953
48430,48430,6,0,6,151098
48431,48431,11,2,6,223362
48432,48432,2,0,7,0
48433,48433,4,0,17,490679
48434,48434,13,0,30,1051631
48435,48435,7,3,4,101691
48436,48436,2,0,8,0
48437,48437,2,0,1,0
48438,48438,8,1,6,26838655
48439,48439,2,0,2,0
48440,48440,4,0,2,0
48441,48441,2,0,6,0
48442,48442,8,0,7,105308
48443,48443,4,0,11,218353
48444,48444,2,0,1,24784
48445,48445,2,0,7,0
48446,48446,2,0,3,0
48447,48447,5,2,3,41057
48448,48448,2,0,2,0
48449,48449,2,0,8,0
48450,48450,4,0,6,99784
48451,48451,5,4,2,24995
48452,48452,6,0,24,1472024
48453,48453,5,0,4,60329
48454,48454,12,0,6,206142
48455,48455,8,0,40,13227781
48456,48456,19,0,7,131388
48457,48457,8,6,6,121931
48458,48458,2,0,5,79060
48459,48459,3,0,2,0
48460,48460,18,5,12,256447
48461,48461,3,0,8,172230
48462,48462,11,1,1,386880
48463,48463,3,0,12,219045
48464,48464,3,2,4,24233
48465,48465,58,4,46,1065994
48466,48466,7,0,4,100314
48467,48467,2,0,5,0
48468,48468,2,0,1,0
48469,48469,37,7,7,268000
48470,48470,63,2,2,622275
48471,48471,3,0,8,0
48472,48472,2,0,7,0
48473,48473,17,1,86,2287721
48474,48474,2,0,7,0
48475,48475,4,2,2,47269
48476,48476,22,1,20,524515
48477,48477,15,1,7,3448860
48478,48478,16,0,23,760183
48479,48479,2,1,1,1722
48480,48480,2,7,1,101701
48481,48481,3,0,19,393691
48482,48482,5,16,15,388259
48483,48483,2,0,3,0
48484,48484,3,2,2,13019
48485,48485,2,0,5,0
48486,48486,2,0,1,0
48487,48487,58,1,17,177121
48488,48488,2,5,1,53367
48489,48489,13,6,2,265577
48490,48490,7,1,1,50407
48491,48491,3,0,5,28064
48492,48492,85,1,39,995118
48493,48493,13,2,5,26689
48494,48494,9,0,7,94411
48495,48495,4,0,17,0
48496,48496,107,1,41,1513598
48497,48497,8,0,3,76482
48498,48498,13,0,14,417140
48499,48499,17,2,14,185680
48500,48500,3,0,5,72565
48501,48501,113,0,43,1121534
48502,48502,2,0,8,0
48503,48503,3,0,1,0
48504,48504,2,0,14,0
48505,48505,2,0,2,0
48506,48506,2,0,1,0
48507,48507,3,4,6,28369
48508,48508,3,0,26,379500
48509,48509,3,34,13,475625
48510,48510,4,0,7,86980
48511,48511,2,1,1,372
48512,48512,2,0,2,0
48513,48513,5,0,6,31044
48514,48514,3,0,9,215274
48515,48515,3,0,1,62689
48516,48516,4,2,8,17957
48517,48517,2,0,4,0
48518,48518,9,0,4,79240
48519,48519,3,21,10,105156
48520,48520,3,0,9,47918
48521,48521,2,0,4,1772
48522,48522,28,12,32,1075759
48523,48523,7,13,11,324706
48524,48524,3,0,5,65778
48525,48525,3,0,2,36049
48526,48526,2,0,3,0
48527,48527,4,2,10,110645
48528,48528,10,0,7,75841
48529,48529,3,0,5,79723
48530,48530,3,0,11,229998
48531,48531,4,0,6,0
48532,48532,3,0,3,107779
48533,48533,2,0,2,0
48534,48534,2,0,2,0
48535,48535,61,2,32,1169653
48536,48536,2,8,2,29549
48537,48537,2,0,8,0
48538,48538,2,0,1,0
48539,48539,2,0,4,97764
48540,48540,2,0,14,0
48541,48541,2,0,3,11884
48542,48542,2,0,11,0
48543,48543,3,3,5,67701
48544,48544,27,0,13,1248285
48545,48545,10,9,4,260077
48546,48546,2,0,4,0
48547,48547,2,0,5,0
48548,48548,2,0,3,0
48549,48549,6,17,13,308252
48550,48550,287,1,43,1837705
48551,48551,2,0,1,0
48552,48552,3,0,1,30184
48553,48553,12,0,12,599338
48554,48554,3,24,26,171721
48555,48555,2,0,6,0
48556,48556,47,1,8,144456
48557,48557,7,9,7,225152043
48558,48558,2,0,4,0
48559,48559,5,0,12,95751
48560,48560,5,0,6,83081
48561,48561,4,0,4,48224
48562,48562,16,0,13,198392
48563,48563,24,3,21,420169
48564,48564,5,0,10,285130
48565,48565,2,0,5,0
48566,48566,18,0,7,258889
48567,48567,2,0,1,71
48568,48568,8,3,2,250219
48569,48569,6,0,21,392926
48570,48570,13,0,5,49848
48571,48571,31,0,5,155767
48572,48572,2,2,1,14453
48573,48573,2,0,9,0
48574,48574,2,0,8,0
48575,48575,4,0,8,105797
48576,48576,3,0,3,148286
48577,48577,87,2,57,2939565
48578,48578,4,3,4,57596
48579,48579,2,0,8,0
48580,48580,2,0,4,8885
48581,48581,5,17,14,238213
48582,48582,3,0,1,11724
48583,48583,94,3,52,903624
48584,48584,3,0,1,0
48585,48585,2,0,1,34894
48586,48586,3,0,2,0
48587,48587,8,0,5,119500
48588,48588,2,0,1,22828
48589,48589,2,0,5,0
48590,48590,5,15,5,136655
48591,48591,1,0,2,0
48592,48592,2,3,2,22009
48593,48593,79,1,26,365216
48594,48594,197,1,1,2743031
48595,48595,2,0,4,0
48596,48596,5,19,11,287350
48597,48597,7,2,1,27450
48598,48598,3,0,6,111394
48599,48599,4,0,6,99270
48600,48600,8,4,4,122861
48601,48601,3,0,6,143854
48602,48602,2,0,7,0
48603,48603,2,0,9,0
48604,48604,23,5,8,247281
48605,48605,4,11,8,127671
48606,48606,42,1,32,253538
48607,48607,2,0,12,0
48608,48608,3,0,3,58134
48609,48609,12,0,7,863593
48610,48610,2,0,8,59970
48611,48611,1,0,1,0
48612,48612,3,0,13,0
48613,48613,2,0,10,0
48614,48614,3,11,5,89135
48615,48615,7,0,17,695256
48616,48616,48,1,6,267119
48617,48617,17,1,6,273681
48618,48618,3,2,7,12469
48619,48619,4,14,12,136988
48620,48620,2,0,12,0
48621,48621,2,0,10,0
48622,48622,4,0,6,113668
48623,48623,4,1,1,27330
48624,48624,2,0,8,0
48625,48625,2,0,5,0
48626,48626,3,0,4,0
48627,48627,10,1,5,285851
48628,48628,22,2,13,369805
48629,48629,4,3,1,31735
48630,48630,15,2,13,349575
48631,48631,4,12,13,90738
48632,48632,4,0,7,74328
48633,48633,2,0,10,0
48634,48634,12,0,15,360395
48635,48635,2,0,3,0
48636,48636,3,10,4,113202
48637,48637,5,11,4,130038
48638,48638,3,17,9,173085
48639,48639,2,0,1,25854
48640,48640,3,1,1,14913
48641,48641,2,0,2,0
48642,48642,7,0,7,241374
48643,48643,5,10,5,101155
48644,48644,2,0,9,0
48645,48645,26,0,10,225716
48646,48646,2,0,1,0
48647,48647,2,1,3,11991
48648,48648,2,3,1,3459
48649,48649,60,1,163,3105792
48650,48650,25,0,35,2092503
48651,48651,8,2,1,170542
48652,48652,4,0,9,349370
48653,48653,6,0,5,0
48654,48654,2,0,1,0
48655,48655,8,8,42,1103228
48656,48656,5,0,2,51573
48657,48657,4,0,5,168606
48658,48658,3,0,64,1533929
48659,48659,3,0,7,97795
48660,48660,2,0,10,0
48661,48661,3,0,8,77579
48662,48662,2,0,3,0
48663,48663,3,4,4,27293
48664,48664,3,0,10,254226
48665,48665,76,3,38,1115672
48666,48666,2,0,3,0
48667,48667,2,0,11,0
48668,48668,73,2,57,2150151
48669,48669,2,0,9,0
48670,48670,4,0,4,97135
48671,48671,16,2,4,76981
48672,48672,4,0,2,64981
48673,48673,2,0,22,0
48674,48674,21,5,10,191832
48675,48675,2,0,12,0
48676,48676,2,0,1,57165
48677,48677,3,1,2,25142
